year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
114,2025/4/19,食品科學概論,44,下列何者不是熱帶海魚毒的常見魚種？,鸚哥魚,金梭魚,養殖石斑,粗皮鯛,C,
114,2025/4/19,食品科學概論,45,有關脂質的物化性質之敘述，下列何者有誤？,利用控制溫度變化達到所需油脂晶型的過程稱為調溫（temper）,油脂之熔點隨其脂肪酸的不飽和度增加而降低,油脂之黏度（viscosity）隨其脂肪酸的平均鏈長度增加而提高,當油脂劣變，游離脂肪酸增加時，其發煙點的溫度會上升,D,
114,2025/4/19,食品科學概論,46,"水產品凍藏因氧化三甲基胺（TMAO）降解產物會導致蛋白質劣變，主要為下列何種化合
物所引起？",甲醛,乙醛,丙酮酸,丁酸 ,A,
114,2025/4/19,食品科學概論,47,配製0.2 N HCl500 mL 時，需取濃鹽酸（比重 1.19，37% HCl，分子量 36.5）多少mL？,2.14,6.17,8.29,10.34,C,
114,2025/4/19,食品科學概論,48,有關射頻（Radio frequency）加熱技術，下列敘述何者不正確？,係屬於一種電磁波加熱技術,係利用電場不斷快速變換作用下造成離子及分子之間的碰撞及摩擦而發熱,目前只有2種頻率被准許使用在工業、科學及醫療上，分別為 2450 MHz與915 MHz,與傳統熱風乾燥相比，具有整體加熱、升溫快速、穿透度深及能量耗損低等優點,C,
114,2025/4/19,食品科學概論,49,下列利用電磁波的食品加工技術，其波長（wave length）排序，何者正確？,微波（Microwave） > 射頻（Radio frequency） > 紅外線 > 游離輻射,射頻 > 微波 > 紅外線 > 游離輻射,紅外線 > 游離輻射 > 射頻 > 微波,游離輻射 > 紅外線 > 微波 > 射頻,B,
114,2025/4/19,食品科學概論,50,下列何者不是五碳醣？,山梨糖,阿拉伯糖,木糖,核糖,A,
114,2025/4/19,食品科學概論,51,炸青菜需加何物大火快炒，方可保持翠綠色？,小蘇打粉,麩胺酸鈉,食鹽,5’-次黃嘌呤核苷酸（5’-inosinie monophosphate，5’-IMP）,A,
114,2025/4/19,食品科學概論,52,"冷藏可降低食品的化學與酵素的變化，並抑制大部分病源菌的生長，請問一般冰箱溫度範
圍設定為何？",-5~0°C,4~7°C,10~14°C,15~18°C ,B,
114,2025/4/19,食品科學概論,53,對於一般食用大豆油的描述何者不正確？,主要成分為含三個脂肪酸的甘油酯,主要脂肪酸的碳數為奇數,主要脂肪酸的碳數為偶數,含高比例的多元不飽和脂肪酸,B,
114,2025/4/19,食品科學概論,54,下列何者能衡量實驗值的分散程度，及各數值間的接近程度？,變異係數,可信區間,相關係數,標準偏差,D,
114,2025/4/19,食品科學概論,55,有關正常人體內維生素 D的供應，下列何種敘述有誤？,經常在陽光下活動，可由膽固醇轉換而得,食用含有維生素 D強化之食品,食用肝臟、乳酪製品,注射葡萄糖點滴劑,D,
114,2025/4/19,食品科學概論,56,有關脂質（lipid）的敘述，下列何者有誤？,與食品的風味無關,溶於石油醚、己烷等有機溶劑,可提供人體的熱量來源,大多數是脂肪酸所形成的酯類化合物,A,
114,2025/4/19,食品科學概論,57,有關紅色肌肉與白色肌肉的敘述，下列何者不正確？,紅色肌肉粒線體較多,白色肌肉肌紅素較少,紅色肌肉收縮速率較快,白色肌肉主要能量來源為糖解作用,C,
114,2025/4/19,食品科學概論,58,抑制酵素性褐變的方式何者可能性較低？,殺菁處理,改變pH或水活性,使用抗壞血酸,改變鄰二酚受質特性 ,D,
114,2025/4/19,食品科學概論,59,冰淇淋加工製造中均質化的目的，何者有誤？,將脂肪球打碎均勻散佈,減少膨脹率,減少老化時間,促進乳化安定性,B,
114,2025/4/19,食品科學概論,60,在肉品加工中加入木瓜酶（Papain）可達到嫩化的效果，主要的原因為何？,肝醣被分解,血紅素被分解,結締組織被分解,組織胺被分解,C,
114,2025/4/19,食品科學概論,61,"由於加工及儲藏條件的差異，可能會產生不同形式的肌紅蛋白，下列哪些形式的肌紅蛋白
較不受消費者喜愛？ ①亞硝基肌紅蛋白（Nitrosomyoglobin） ②變性肌紅蛋白
（Metmyoglobin） ③含硫肌紅蛋白（Sulfmyoglobin） ④氧合肌紅蛋白（Oxymyoglobin）",①②,①③,②③,②④,C,
114,2025/4/19,食品科學概論,62,有關澱粉的敘述，下列何者正確？,直鏈澱粉含量多者較易回凝,糊化是一個有秩序到無秩序的變化，其過程為可逆的,回凝與澱粉種類有關，糯米較容易回凝，玉米及小麥較難回凝,糊化溫度與澱粉種類無關,A,
114,2025/4/19,食品科學概論,63,有關食品香味的敘述，下列何者錯誤？,生乳若殺菌過度會產生加熱臭（Cooked flavor）,成熟水果特有的水果香味大多數來自酯類化合物,蔥類、香菇等之辛香味與含硫化合物有關,海水魚類的腥味成分主要來自氧化三甲胺（Trimethylamine oxide）及魚油 ,D,
114,2025/4/19,食品科學概論,64,有關油脂的脂解作用（Lipolysis）之敘述，下列何者錯誤？,脂肪酶（Lipase）可以催化解脂作用,導致油脂的發煙點降低,導致油脂的pH 值上升,導致油脂產生酸敗（Rancidification）現象,C,
114,2025/4/19,食品科學概論,65,關於花青素（Anthocyanin）的敘述，下列何者錯誤？,為植物中的天然色素,屬於水溶性,在酸性中呈現藍色，中性為紫色，鹼性為紅色,會因溫度、氧氣等因素而影響呈色,C,
114,2025/4/19,食品科學概論,66,有關比爾定律的描述，下列何者錯誤？,適用於烯溶液,一般以100 mol/L 的濃度為上限,樣品內分子間距若縮小會影響電荷分布而導致干擾,若解離與中和具有不同的吸收係數，則濃度與吸光值不存在線性關係,B,
114,2025/4/19,食品科學概論,67,"利用高速迴轉運動，使乳濁液或懸濁液中的固體顆粒或比重不同且互不溶的二種液體，發
生沉降分離的操作稱為：",離心分離,過濾,篩分,壓榨,A,
114,2025/4/19,食品科學概論,68,"將食品放在阻絕性良好的包裝內，在密封包裝的同時將脫氧劑一起封入，這樣的食品包裝
屬於一種？",無菌包裝（Aseptic packaging）,充氣包裝（Gas packaging）,活性包裝（Active packaging）,聰明包裝（Intelligent packaging）,C,
114,2025/4/19,食品科學概論,69,如果大氣壓力為760 mmHg，某一罐頭食品之罐內壓力為 432 mmHg，則其真空度為？,432 mmHg,328 mmHg,1088 mmHg,760 mmHg,B,
114,2025/4/19,食品科學概論,70,下列何者可用來防止蔬菜烹調中葉綠素之變色？,食鹽,檸檬酸,碳酸氫鈉,醋酸,C,
114,2025/4/19,食品科學概論,71,下列何種茶葉的製程中，沒有經過萎凋處理？,龍井茶,烏龍茶,紅茶,包種茶,A,
114,2025/4/19,食品科學概論,72,下列何者是利用提高滲透壓達到保存食品的目的？,米酒,柴魚,泡菜,蜜餞,D,
114,2025/4/19,食品科學概論,73,"為能保有較高乳鐵蛋白、免疫球蛋白，國內鮮乳廠生產鮮乳常採用何種巴氏殺菌
（Pasteurization）？",高溫短時間殺菌（HTST）,低溫長時間殺菌（LTLT）,超高溫殺菌（UHT）,熱充填殺菌（hot fill） ,A,
114,2025/4/19,食品科學概論,74,蔬果進行兩段殺菁（stepwise blanching）的目的是？,促進高甲氧基果膠形成果膠鈣，軟化質地,促進高甲氧基果膠形成果膠鈣，保持質地硬脆,促進低甲氧基果膠形成果膠鈣，軟化質地,促進低甲氧基果膠形成果膠鈣，保持質地硬脆,D,
114,2025/4/19,食品科學概論,75,以固定化葡萄糖異構酶生產異構化糖時：,固定化可大幅提高酵素活性,固定化可提高酵素耐熱性,產品黏稠性較蔗糖高,產品甜味比蔗糖低,B,
114,2025/4/19,食品科學概論,76,根據我國食品良好衛生規範準則，下列何種“真空包裝即食食品”得於常溫貯存及販賣？,產品pH值小於 6.2，且鹽濃度大於2.5%之發酵產品,產品水活性小於 0.94，且鹽濃度大於2.5%之產品,碳酸飲料產品,經巴斯德低溫滅菌之產品,C,
114,2025/4/19,食品科學概論,77,有關利樂包與康美包的敘述，下列何者不正確？,利樂包裝是密閉式灌注的，就是把液體食品灌注到紙管裡，然後切割封合,"康美包裝的灌注方式是直接把液體食品灌注在預先成型、切割、及背封的紙盒雛型
內，再將紙盒頂部封合",利樂包裝盒底部會有折角，康美包裝盒底部則為橫封成一條直線,利樂包裝與康美包裝基本上都沒有上部空隙,D,
114,2025/4/19,食品科學概論,78,以FAT TOM分析造成食品品質劣變、腐敗因子的敘述，下列何者正確？,F 是指冷凍（freeze）,A是指酸度（acid）,O是指油脂（oil）,M 是指黴菌（mold） ,B,
114,2025/4/19,食品科學概論,79,生產液蛋時，殺菌溫度過高或時間過久，造成最明顯的品質劣變是？,蛋白溶解度提高,黏度降低,起泡能力降低,體積變小,C,
114,2025/4/19,食品科學概論,80,冷凍食品貯存過程中，冰晶成長會劣化食品質地，發生冰晶成長的原因是？,冷凍食品表面與凍藏溫度差異造成蒸氣壓差，使水分蒸發,大冰晶表面蒸氣壓大，吸附水蒸氣形成冰晶核,小冰晶表面蒸氣壓大，使水蒸氣往大冰晶處移動,"滲透壓差異使冰晶遷移 
 
 
 
以 下 空 白",C,
111,111/4/30,食品科學概論,1,依法應置衛生管理人員的食品製造工廠類別，不包括：,烘焙食品製造業,即食餐食業,食品添加物製造業,健康食品製造業,A,
111,111/4/30,食品科學概論,2,食品業者應保存產品原材料、半成品及成品來源文件上資訊，不包括：,收貨日期,製造批號,原材料、半成品及成品的淨重、容量或數量,供應者的名稱、地址及其他聯絡方式（電話或電子郵件）,B,
111,111/4/30,食品科學概論,3,當油炸用食用油之總極性化合物（ total polar compounds ）含量達多少 %以上時，不得再予 使用，應全部更換新油？,10,15,20,25,D,
111,111/4/30,食品科學概論,4,下列何者規範或標準具有法律強制性，所有食品業者都必須符合？,HACCP,GHP,CAS,TQF,B,
111,111/4/30,食品科學概論,5,下列何者非 HACCP強制執行之業別？,肉類加工食品業,水產加工食品業,食用油脂工廠,飲料製造業 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 2 頁，共 15 頁,D,
111,111/4/30,食品科學概論,6,下列何者為可申請 ISO 22000 的業別？,食品原料之生產者,食品製造業,物流業者,以上皆是,D,
111,111/4/30,食品科學概論,7,有關餐飲服務業之衛生標準管理作業程序書，不包括下列何者？,含建築與設施、設備與器具之清潔衛生,從業人員衛生管理,食品製造流程管理,衛生管理（專責）人員,C,
111,111/4/30,食品科學概論,8,下列何者不可以使用亞硫酸鹽做為漂白劑？,杏乾,糖蜜及糖飴,糖漬果實類,麵粉,D,
111,111/4/30,食品科學概論,9,食品安全監測計畫中，糖產品應就其農產植物原料作檢驗，檢驗的項目不包括下列何者？,重金屬,農藥殘留,真菌毒素,二氧化硫,D,
111,111/4/30,食品科學概論,10,食品業者置專門人員，應於相關登錄平台登錄各該人員資料；資料如有變更時，食品業者 應自事實發生後 (a)____日內變更登錄；且應於每年 (b)____月申報確認登錄內容， (a)、(b) 依序為：,15，1,21，12,25，8,30，7 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 3 頁，共 15 頁,D,
111,111/4/30,食品科學概論,11,下列貯存條件，何者有利於肉毒桿菌產生毒素？,厭氧狀態,pH 4.6以下,水活性 0.85以下,保存溫度在 3℃以下,A,
111,111/4/30,食品科學概論,12,精煉棉籽油主要在去除下列何種有害成分？,皂苷,棉籽酚,茄靈,植物鹼,B,
111,111/4/30,食品科學概論,13,食品添加物中，下列何者無法增加食品的安全性及保存性？,抗氧化劑,防腐劑,殺菌劑,黏著劑,D,
111,111/4/30,食品科學概論,14,下列何者為合法之食品添加物？,甜精,奶油黃,雙氧水,三聚氰胺,C,
111,111/4/30,食品科學概論,15,重金屬對人體產生的毒性標的，與下列何者無關？,與體內染色體作用,與體內酵素作用,與體內蛋白質作用,與體內維生素 E作用,D,
111,111/4/30,食品科學概論,16,會產生孢子之細菌，孢子萌芽後生成菌體，菌體增殖後易產生毒素，引起食物中毒為下列 何者？,仙人掌桿菌,金黃色葡萄球菌,沙門氏桿菌,腸炎弧菌 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 4 頁，共 15 頁,A,
111,111/4/30,食品科學概論,17,應辦理檢驗之食品業者，對其產品之主要檢驗項目，下列何者錯誤？,動物性油脂產品：重金屬、農藥殘留、總極性化合物、苯荓比,肉品加工產品：動物用藥殘留,麵粉：真菌毒素,麥類及燕麥產品：真菌毒素、農藥殘留,A,
111,111/4/30,食品科學概論,18,「包裝醬油製程標示之規定」要求醬油產品應於包裝明顯處，依其製程標示，何者不正確：,速成,水解,化學,釀造,C,
111,111/4/30,食品科學概論,19,關於食品業者使用地下水源者，其水源應與化糞池、廢棄物堆積場所等污染源至少需保持 多少距離？,3公里,3公尺,15公里,15公尺,D,
111,111/4/30,食品科學概論,20,有關食品業者運輸管制，下列規定何者錯誤？,運輸用之車輛及容器應於裝載食物前，定期清理並做成紀錄,運輸用的車輛應保持清潔衛生，避免結霜或結露現象,產品堆集時，應保持穩固，無須在意維持空氣流通,車輛應設置有效降低溫度損失之設施，避免劇烈的產品溫度變動,C,
111,111/4/30,食品科學概論,21,下列何者不屬於營養標示項目？,膳食纖維,飽和脂肪,反式脂肪,碳水化合物,A,
111,111/4/30,食品科學概論,22,下列何者為罐頭食品加熱殺菌的主要目標微生物？,酵母菌,肉毒桿菌,仙人掌桿菌,大腸桿菌 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 5 頁，共 15 頁,B,
111,111/4/30,食品科學概論,23,下列何者是水產罐頭殺菌後因降溫不當所產生「玻璃狀結晶」的主要成分？,磷酸銨鎂,硫酸鎂,碳酸氫鈉,氯化鈣,A,
111,111/4/30,食品科學概論,24,下列何者可以顯現油脂中游離脂肪酸的含量？,碘價,酸價,皂化價,過氧化價,B,
111,111/4/30,食品科學概論,25,下列何者是 HACCP之一項特點：,廠房動線的嚴密規劃,強調終產品的全面檢驗,生產場所之衛生條件管制,製程的危害分析與預防,D,
111,111/4/30,食品科學概論,26,下列何者為發芽米的主要功效成分？,hesperidin,γ-aminobutyric acid （GABA）,chitosan,monacolin K,B,
111,111/4/30,食品科學概論,27,下列有關脂質檢測數值的敘述，何者有誤？,酸價高表示油脂品質有問題,碘價高表示油脂的不飽和度高,過氧化價適合做為任何時期的油脂氧化指標,皂化價可用來判斷油脂的種類,C,
111,111/4/30,食品科學概論,28,燒鉀明礬主要是作為 ：,膨脹劑,黏稠劑,結著劑,防腐劑 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 6 頁，共 15 頁,A,
111,111/4/30,食品科學概論,29,有關油脂皂化反應的敘述，下列何者正確？,油脂其組成之脂肪酸的分子量愈大，皂化價愈高,只有植物性油脂可進行皂化反應,油脂與氫氧化鉀反應前需先經脂肪水解酶作用釋出脂肪酸,產生的脂肪酸鈉鹽或鉀鹽俗稱肥皂,D,
111,111/4/30,食品科學概論,30,一般物料在乾燥過程中，臨界水分含量（ critical moisture content ）會發生在乾燥速率曲線 上的那一期？,恆率乾燥期進入第一減率乾燥期,第一減率乾燥期進入第二減率乾燥期,第二減率乾燥期進入乾燥終點,預熱期進入恆率乾燥期,A,
111,111/4/30,食品科學概論,31,下列何者過去常被誤認為食品添加物而違法添加於鹼粽、魚丸等食品中，作為增加彈性、 脆度與增加食品保水性、保存性？,食用紅色 6號,硼砂,亞硝酸鹽,己二烯酸,B,
111,111/4/30,食品科學概論,32,下列何者不屬於常見之環境荷爾蒙？,多氯聯苯,聚乙烯,壬基苯酚,烷基酚,B,
111,111/4/30,食品科學概論,33,以Indophenol 定量維生素 C，其滴定終點為 ？,黃色,紅色,紫色,藍色 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 7 頁，共 15 頁,B,
111,111/4/30,食品科學概論,34,放射線殺菌又稱為下列何者？,低溫殺菌,完全殺菌,商業殺菌,冷殺菌,D,
111,111/4/30,食品科學概論,35,將澱粉經過加水及加熱後 ，置於 4℃冷藏溫度下時會導致組織變硬的情形 ，下列何者最適 合說明此現象？,變性,熟成,老化,凝膠化,C,
111,111/4/30,食品科學概論,36,下列何者為尚未被全球食品安全倡議（ GFSI）承認的認證標準：,BRC,FSSC22000,SQF,ISO22000,D,
111,111/4/30,食品科學概論,37,下列各項食物中毒中，何者不屬於神經性食物中毒型態？,河魨中毒,西施舌中毒,肉毒桿菌中毒,金黃色葡萄球菌中毒,D,
111,111/4/30,食品科學概論,38,下列何者不是半濕性食品（ intermediate moisture food ）？,蜂蜜,蛋糕,果醬,穀奶,D,
111,111/4/30,食品科學概論,39,下列有關食品之無菌包裝的敘述，何者有誤？,食品要先行殺菌,本方法僅適用於液態食品,須在無菌充填區進行充填,包裝材料通常先以過氧化氫滅菌，再加熱將殘餘的過氧化氫去除 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 8 頁，共 15 頁,B,
111,111/4/30,食品科學概論,40,己二烯酸鉀在食品中主要做為何種添加物？,殺菌劑,防腐劑,酸劑,保色劑,B,
111,111/4/30,食品科學概論,41,下列何者不適合作為油品劣變的指標？,酸價,總極性物質,過氧化價,揮發性鹽基態氮,D,
111,111/4/30,食品科學概論,42,鮮乳無菌加工製程中，均質的步驟是為了避免何種劣變？,乳油上浮,蛋白質變性,殺菌不完全,脂解酶作用,A,
111,111/4/30,食品科學概論,43,為避免魚油貯存過程中氧化劣變，較合適添加：,維生素 B,維生素 C,維生素 D,維生素 E,D,
111,111/4/30,食品科學概論,44,下列何者不是膠原蛋白的製造原料？,豬皮,麒麟菜,魚鱗,牛骨,B,
111,111/4/30,食品科學概論,45,在HACCP制度下，有關魚類危害健康和安全的關鍵管制點（ CCPs）？,加工之前,卸貨碼頭,收貨冷凍庫,以上皆正確 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 9 頁，共 15 頁,D,
111,111/4/30,食品科學概論,46,在果汁或紅葡萄酒中添加亞硫酸鹽類的主要目的是：,抑制肉毒桿菌生長,安定色澤,提高酸度,防止沉澱,B,
111,111/4/30,食品科學概論,47,大豆沙拉油傳統離心脫膠時為何先吹入水蒸氣？,大豆卵磷脂易與大豆油分離,提供水分子螯合金屬以避免油脂氧化,脫臭,脫色,A,
111,111/4/30,食品科學概論,48,下列何種製程可降低冷凍食品品質劣變？,緩慢通過最大冰生成帶以形成多且細的冰晶,在包冰中添加抗異壞血酸,增加間歇性解凍以持續釋放細胞中的壓力,不可低於玻化轉移溫度凍藏,B,
111,111/4/30,食品科學概論,49,目前食品生鮮處理廠供應超商餐盒時，常使用何種方法快速冷卻米飯及菜餚以提高架售 品質？,壓差冷卻,液態氮降溫,液態二氧化碳降溫,冰水降溫,A,
111,111/4/30,食品科學概論,50,為保持包裝調味海苔片之酥脆性，使用何種乾燥劑最合適？,生石灰（氧化鈣）,矽膠,鐵粉,活性碳,A,
111,111/4/30,食品科學概論,51,下列何者是製作凍豆腐時使用二次凍結法的主要目的？,抑制老化作用,增加組織的硬度,減少汁液的流失,形成海綿狀組織 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 10 頁，共 15 頁,D,
111,111/4/30,食品科學概論,52,某水產加工品的主要製作流程如下 ：原料 →擠血 →鹽醃 →水洗、脫鹽 →整形 →乾燥 →成品 下列何者為該製品？,魚翅,鹽鯖,魷魚乾,烏魚子,D,
111,111/4/30,食品科學概論,53,若生鮮牛肉的品質劣變反應之溫度係數 Q10為1.75，則此牛肉在 30℃的品質劣變 反應速率是 10℃的幾倍？,1.75,2.625,3.5,7,ABCD,
111,111/4/30,食品科學概論,54,有關罐頭加熱殺菌值，下列何者是固定溫度下，減少 90%細菌數目所需加熱時間？,F0值,F值,Z值,D值,D,
111,111/4/30,食品科學概論,55,有關殺菌軟袋的特性敘述，下列何者錯誤？,又稱軟性罐頭,具可透視性,可在常溫下貯存,可耐高溫高壓殺菌條件,B,
111,111/4/30,食品科學概論,56,下列對於豬隻屠宰後形成暗乾肉（ dark firm and dry meat ）的敘述，何者正確？ (1)肉色呈 暗紅色 (2)肉的組織質地軟化 (3)因屠宰前的壓力、掙扎，使體內肝醣耗盡、無法生成乳 酸 (4)肉品之 pH值急速下降至 5.5以下,(1)(2),(1)(3),(2)(3),(1)(4) 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 11 頁，共 15 頁,B,
111,111/4/30,食品科學概論,57,傳統發酵食品於發酵過程中，同時會有黴菌、酵母菌與細菌等微生物參與作用的為下列哪 二種？ a.啤酒 b.葡萄酒 c.醬油 d.米醋,ab,ac,bd,cd,D,
111,111/4/30,食品科學概論,58,有關家畜屠宰後產生水樣肉（ pale soft and exudative ）的敘述，下列何者正確？,屠宰後未以低溫處理，使肉的品溫上升所造成,肉色呈暗紅色，組織硬化,pH值急速上升而引起,造成肝醣無法分解，無法產生乳酸,A,
111,111/4/30,食品科學概論,59,下列哪二種方法可以有效延緩麵包的老化 ？a.在0℃下貯存 b.以小蘇打取代酵母 c.在 -20℃下貯存 d.使用高筋麵粉,ab,ac,bc,cd,D,
111,111/4/30,食品科學概論,60,下列何者不是亞硫酸鈉（ Sodium sulfite ）具備之功能？,抗氧化劑,漂白劑,結著劑,防腐劑,C,
111,111/4/30,食品科學概論,61,"某生於藥物分析實驗時，重複測定某含 100% 的藥品含量，得到的五次結果分別是 96.2%, 100.1%, 94.4%, 97.5%, 102.3% ，評估他的實驗分析：",精密度和準確度都很高,精密度高但準確度低,精密度低但準確度高,精密度和準確度都很低 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 12 頁，共 15 頁,C,
111,111/4/30,食品科學概論,62,"下列何種酵素從澱粉之非還原性末端開始水解 ，斷裂 α-1,4鍵結且產生麥芽糖 ？",異澱粉酶（ isoamylase ）,α-澱粉液化酶 （α-amylase）,β-澱粉糖化酶 （β-amylase）,葡萄糖澱粉酶（ glucoamylase ）,C,
111,111/4/30,食品科學概論,63,在低鹽濃度時，離子與蛋白質荷電基團交互作用，降低鄰近分子的相反電荷間的靜電引 力，有助於蛋白質水和及提高其溶解度，此現象稱為：,乳化作用（ emulsion）,鹽析作用（ salting out ）,鹽溶作用（ salting in）,離水作用（ syneresis）,C,
111,111/4/30,食品科學概論,64,下列何種檢測器不適用於高效液相層析儀？,紫外可見光檢測器,螢光檢測器,示差折光檢測器,火焰離子化檢測器,D,
111,111/4/30,食品科學概論,65,符合 Lambert -Beer ’s定律的有色溶液稀釋時 ，其最大吸收峰的波長位置將如何變化 ？,往短波長方向移動,往長波長方向移動,不移動，但峰值增大,不移動，但峰值降低,D,
111,111/4/30,食品科學概論,66,下列有關蛋白質結構之敘述，何者為非？,蛋白質一級結構主要鍵結為胜肽鍵,二級結構相鄰之胺基酸形成三度空間的結構 ，α-螺旋為圓筒狀 ，β-平板為彩帶長條 狀，相鄰之胺基酸主要鍵結為離子鍵,疏水鍵對水溶性蛋白質三級結構之穩定性最重要,四級結構主要鍵結有疏水鍵、離子鍵及氫鍵 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 13 頁，共 15 頁,B,
111,111/4/30,食品科學概論,67,下列有關抑制酵素性褐變反應之方法，何者為非？,使溫度降低以減緩酵素性褐變反應,添加酵素抑制劑，如氯化鈉、競爭性抑制劑和金屬離子螯合劑（ chelating agents ）等,可利用殺菁等加熱方式處理,移除還原糖,D,
111,111/4/30,食品科學概論,68,25℃下，純水飽和蒸氣壓為 600 mmHg，某食品的水蒸氣分壓為 480 mmHg，則該食品水 活性（ Aw）為何？,0.2,0.75,0.8,1.25,C,
111,111/4/30,食品科學概論,69,若以比色法進行組織胺的分析，最合適的呈色劑為下列何者？,indophenol 試劑,diazo試劑,thymol blue 試劑,indigo carmine 試劑,B,
111,111/4/30,食品科學概論,70,2公升水溶液中含有 56公克氫氧化鈉（ NaOH） ，其容積莫耳濃度為多少 M？,0.6,0.65,0.7,0.75,C,
111,111/4/30,食品科學概論,71,將1 kg重量莫耳濃度（ molality）為 2 m之葡萄糖溶液與 3 kg重量莫耳濃度為 2 m之果糖 溶液在同溫度下混合，請問混合後溶液中葡萄糖的重量莫耳濃度變為多少 m？,0.5,1,2,4 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 14 頁，共 15 頁,A,
111,111/4/30,食品科學概論,72,肉品中的肌紅素受到硫化氫和氧氣影響形成硫肌紅素時，肉品會呈現什麼顏色？,綠色,紅色,橘色,棕色,A,
111,111/4/30,食品科學概論,73,桃園市某地區稻田疑遭受含銅廢液的汙染，利用何種方法可以檢測稻米中銅的含量是否 超標？,核磁共振光譜法,原子吸收光譜法,高效液相層析法,螢光光譜分析法,B,
111,111/4/30,食品科學概論,74,20 g豆干利用乾燥法求得 8 g水分含量，其固形物應為：,0.2,0.4,0.6,0.8,C,
111,111/4/30,食品科學概論,75,下列何者與油脂氧化酸敗的測定數值無關？,酸價,皂化價,過氧化價,硫巴比妥酸價,B,
111,111/4/30,食品科學概論,76,下列何者非胺基酸及蛋白質的定性方法？,α-萘酚反應,雙縮脲反應,硫化鉛反應,寧海準反應,A,
111,111/4/30,食品科學概論,77,下列有關水活性的描述何者錯誤？,脂質完全不含水，比含微量水時安定,脂質在水活性 0.70~0.80 之間氧化速率最高,褐變反應 速率在水活性 0.65~0.75 之間達最高,當水活性降低至 0.6以下時，微生物即無法生長 111年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 111年04月30日 10:45~12:00 第 15 頁，共 15 頁,A,
111,111/4/30,食品科學概論,78,有關胺基酸的敘述，下列何者為正確之選項？ a.甘胺酸（ glycine）是分子量最小的胺基酸 b.離胺酸（ lysine）屬於酸性胺基酸 c.人類無法合成所有胺基酸，因此胺基酸可分為必須 胺基酸及非必須胺基酸 d.色胺酸（ tryptophan ） 、離胺酸（ lysine） 、絲胺酸（ serine）屬於必 須胺基酸,ac,abc,ad,bc,A,
111,111/4/30,食品科學概論,79,有關乾式灰分 測定法的樣品製備及實驗流程之敘述，下列何者錯誤？,灰化時會膨脹的樣品需採用兩段升溫方式進行灰化,如需用水處理樣品時必須使用逆滲透水,高濕性樣品需先乾燥,油脂類樣品需先進行燃燒,B,
111,111/4/30,食品科學概論,80,硫酸（ H2SO 4）分子量： 98.1 g，現在取得比重 1.84，重量百分比 96.5%的純硫酸，請問要 取多少重量的純硫酸以配成 800 mL，0.02 N H2SO 4？,0.51 g,0.63 g,0.71 g,0.81 g 以 下 空 白,D,
111,111/4/30,保健食品概論,1,缺乏下列何種礦物質與呆小症有關？,鐵,鋅,碘,鎂,C,
111,111/4/30,保健食品概論,2,下列何者為必需胺基酸特徵？,飲食中非必要,必須由飲食中提供,在體內可由脂肪製造,在體內可由葡萄糖製造,B,
111,111/4/30,保健食品概論,3,下列何者為控制體重的行為修正？,過食後感到內疚,保持飲食習慣的紀錄,每次都把盤中的食物吃完,找個人看著你防止暴飲暴食,B,
111,111/4/30,保健食品概論,4,氮在蛋白質的比例約佔多少？,0.08,0.16,0.24,0.32,B,
111,111/4/30,保健食品概論,5,為什麼人類很少缺乏維生素 E？,不是必需的維生素,廣泛存在於食品中,大多數人服用維生素 E補充劑,維生素 E可以由身體合成 111年度第⼀次保健食品初級⼯程師能⼒鑑定考試試題 科目：保健食品概論 考試日期： 111年04月30日 0 9 : 0 0 ~ 1 0 : 1 5 第 2 頁，共 15 頁,B,
